"","X410","X2965","X2990","X"
"55380",2297,1194,478,2
"55381",2297,1194,548,2
"55382",2297,1194,337,2
"55383",2297,1206,1423,2
"55384",2297,1206,1665,2
"55385",2297,1206,502,2
"55386",2297,4057,502,2
"55387",2297,4057,492,2
"55388",2297,4057,478,2
"55389",2297,4057,1524,2
"55390",2297,4057,548,2
"55391",2297,548,1230,2
"55392",2297,548,580,2
"55393",2297,548,465,2
"55394",2297,548,1216,2
"55395",2297,548,4315,2
"55396",2297,548,1519,2
"55397",2297,548,609,2
"55398",2297,548,1200,2
"55399",2297,548,1715,2
"55400",2297,548,535,2
"55401",2297,548,534,2
"55402",2297,548,1225,2
"55403",2297,548,1569,2
"55404",2297,548,1335,2
"55405",2297,548,346,2
"55406",2297,548,1561,2
"55407",2297,548,1354,2
"55408",2297,548,1214,2
"55409",2297,548,3998,2
"55410",2297,548,1587,2
"55411",2297,548,1075,2
"55412",2297,548,1194,2
"55413",2297,548,4057,2
"55414",2297,1508,1524,2
"55415",2297,1253,1423,2
"55416",2297,1253,1665,2
"55417",2297,1253,502,2
"55418",2297,1435,502,2
"55419",2297,337,1064,2
"55420",2297,337,1230,2
"55421",2297,337,580,2
"55422",2297,337,3941,2
"55423",2297,337,1218,2
"55424",2297,337,490,2
"55425",2297,337,302,2
"55426",2297,337,1423,2
"55427",2297,337,1489,2
"55428",2297,337,1519,2
"55429",2297,337,609,2
"55430",2297,337,535,2
"55431",2297,337,1555,2
"55432",2297,337,534,2
"55433",2297,337,1665,2
"55434",2297,337,1452,2
"55435",2297,337,502,2
"55436",2297,337,1638,2
"55437",2297,337,491,2
"55438",2297,337,492,2
"55439",2297,337,1335,2
"55440",2297,337,1229,2
"55441",2297,337,478,2
"55442",2297,337,1524,2
"55443",2297,337,1561,2
"55444",2297,337,1354,2
"55445",2297,337,1520,2
"55446",2297,337,1386,2
"55447",2297,337,3998,2
"55448",2297,337,1562,2
"55449",2297,337,1075,2
"55450",2297,337,508,2
"55451",2297,337,1486,2
"55452",2297,337,1194,2
"55453",2297,337,1612,2
"55454",2297,337,1056,2
"55455",2297,337,1590,2
"55456",2297,337,1551,2
"55457",2297,1612,337,2
"55458",2297,1056,490,2
"55459",2297,1056,1423,2
"55460",2297,1056,1382,2
"55461",2297,1056,535,2
"55462",2297,1056,1665,2
"55463",2297,1056,502,2
"55464",2297,1056,478,2
"55465",2297,1056,337,2
"55466",2297,415,502,2
"55467",2297,1273,1321,2
"55468",2297,1273,490,2
"55469",2297,1273,302,2
"55470",2297,1273,1423,2
"55471",2297,1273,1382,2
"55472",2297,1273,1555,2
"55473",2297,1273,1665,2
"55474",2297,1273,502,2
"55475",2297,1273,1399,2
"55476",2297,1273,1335,2
"55477",2297,1273,1354,2
"55478",2297,1273,1418,2
"55479",2297,1273,1386,2
"55480",2297,1273,1075,2
"55481",2297,1590,1423,2
"55482",2297,1590,1555,2
"55483",2297,1590,1665,2
"55484",2297,1590,502,2
"55485",2297,1590,492,2
"55486",2297,1590,478,2
"55487",2297,1590,1524,2
"55488",2297,1590,337,2
"55489",2297,1551,1423,2
"55490",2297,1551,1382,2
"55491",2297,1551,1665,2
"55492",2297,1551,342,2
"55493",2297,1551,502,2
"55494",2297,1551,492,2
"55495",2297,1551,1335,2
"55496",2297,1551,478,2
"55497",2297,1551,1561,2
"55498",2297,1551,1354,2
"55499",2297,1551,1386,2
"55500",2297,1551,508,2
"55501",2297,1551,337,2
"55502",2297,1613,502,2
"55503",2297,1246,502,2
"55504",2297,1550,502,2
"55505",2297,1208,502,2
"55506",2297,1678,502,2
"55507",2297,1678,492,2
"55508",2297,1488,502,2
"55509",5234,2965,4029,2
"55510",5234,2965,6147,2
"55511",5234,2965,2975,2
"55512",5234,3941,2960,2
"55513",5234,1489,2960,2
"55514",5234,1489,2964,2
"55515",5234,1382,2975,2
"55516",5234,2968,4029,2
"55517",5234,2968,8076,2
"55518",5234,2968,2979,2
"55519",5234,2968,6147,2
"55520",5234,2968,6150,2
"55521",5234,2968,2913,2
"55522",5234,2968,1587,2
"55523",5234,2968,2983,2
"55524",5234,344,4029,2
"55525",5234,4029,2965,2
"55526",5234,4029,2968,2
"55527",5234,4029,344,2
"55528",5234,4029,2912,2
"55529",5234,4029,8775,2
"55530",5234,4029,4274,2
"55531",5234,4029,2935,2
"55532",5234,4029,2937,2
"55533",5234,4029,2952,2
"55534",5234,4029,2960,2
"55535",5234,4029,2993,2
"55536",5234,4029,6089,2
"55537",5234,4029,2990,2
"55538",5234,4029,2948,2
"55539",5234,4029,8774,2
"55540",5234,4029,3965,2
"55541",5234,4029,2962,2
"55542",5234,4029,6151,2
"55543",5234,4029,2972,2
"55544",5234,4029,6485,2
"55545",5234,4029,2913,2
"55546",5234,4029,4078,2
"55547",5234,4029,1546,2
"55548",5234,4029,2964,2
"55549",5234,4029,2942,2
"55550",5234,4029,2975,2
"55551",5234,4029,1743,2
"55552",5234,4029,7563,2
"55553",5234,4029,2992,2
"55554",5234,4029,2938,2
"55555",5234,8076,2968,2
"55556",5234,8076,4274,2
"55557",5234,8076,2993,2
"55558",5234,8076,2962,2
"55559",5234,8076,2973,2
"55560",5234,8076,2975,2
"55561",5234,2188,2960,2
"55562",5234,2188,2993,2
"55563",5234,2188,2962,2
"55564",5234,2188,2975,2
"55565",5234,2979,2968,2
"55566",5234,2979,4274,2
"55567",5234,2979,4374,2
"55568",5234,2979,2993,2
"55569",5234,2979,2990,2
"55570",5234,2979,2948,2
"55571",5234,2979,2962,2
"55572",5234,2979,6969,2
"55573",5234,2979,2964,2
"55574",5234,2979,2975,2
"55575",5234,2979,2992,2
"55576",5234,2979,2967,2
"55577",5234,3964,4274,2
"55578",5234,3964,2993,2
"55579",5234,3964,2948,2
"55580",5234,3964,2975,2
"55581",5234,1555,2975,2
"55582",5234,2912,4029,2
"55583",5234,2912,2975,2
"55584",5234,8775,4029,2
"55585",5234,4274,4029,2
"55586",5234,4274,8076,2
"55587",5234,4274,2979,2
"55588",5234,4274,3964,2
"55589",5234,4274,6147,2
"55590",5234,4274,6150,2
"55591",5234,4274,1587,2
"55592",5234,4274,2983,2
"55593",5234,2922,2975,2
"55594",5234,3400,4078,2
"55595",5234,3400,2975,2
"55596",5234,2935,4029,2
"55597",5234,2937,4029,2
"55598",5234,2937,3400,2
"55599",5234,2952,4029,2
"55600",5234,2952,2983,2
"55601",5234,2927,4078,2
"55602",5234,4374,2979,2
"55603",5234,4374,6147,2
"55604",5234,4374,6150,2
"55605",5234,4374,2981,2
"55606",5234,4374,2975,2
"55607",5234,4374,2983,2
"55608",5234,1579,2975,2
"55609",5234,2960,1489,2
"55610",5234,2960,4029,2
"55611",5234,2960,2188,2
"55612",5234,2960,6147,2
"55613",5234,2960,346,2
"55614",5234,2960,6150,2
"55615",5234,2960,1198,2
"55616",5234,2960,1486,2
"55617",5234,2960,2975,2
"55618",5234,2960,2983,2
"55619",5234,2993,4029,2
"55620",5234,2993,8076,2
"55621",5234,2993,2188,2
"55622",5234,2993,2979,2
"55623",5234,2993,3964,2
"55624",5234,2993,6147,2
"55625",5234,2993,2913,2
"55626",5234,2993,2983,2
"55627",5234,6089,4029,2
"55628",5234,2990,4029,2
"55629",5234,2990,2979,2
"55630",5234,2990,6147,2
"55631",5234,6147,2965,2
"55632",5234,6147,2968,2
"55633",5234,6147,4274,2
"55634",5234,6147,4374,2
"55635",5234,6147,2960,2
"55636",5234,6147,2993,2
"55637",5234,6147,2990,2
"55638",5234,6147,2975,2
"55639",5234,6147,2992,2
"55640",5234,1197,2975,2
"55641",5234,2948,4029,2
"55642",5234,2948,2979,2
"55643",5234,2948,3964,2
"55644",5234,2948,8774,2
"55645",5234,2948,2964,2
"55646",5234,2948,2975,2
"55647",5234,2948,1743,2
"55648",5234,2948,7563,2
"55649",5234,8774,4029,2
"55650",5234,8774,2948,2
"55651",5234,3965,4029,2
"55652",5234,2962,4029,2
"55653",5234,2962,8076,2
"55654",5234,2962,2188,2
"55655",5234,2962,2979,2
"55656",5234,2962,2975,2
"55657",5234,346,2960,2
"55658",5234,346,2975,2
"55659",5234,6969,2979,2
"55660",5234,6151,4029,2
"55661",5234,2972,4029,2
"55662",5234,6150,2968,2
"55663",5234,6150,4274,2
"55664",5234,6150,4374,2
"55665",5234,6150,2960,2
"55666",5234,6150,2975,2
"55667",5234,4352,4078,2
"55668",5234,4352,2975,2
"55669",5234,6485,4029,2
"55670",5234,2913,2968,2
"55671",5234,2913,4029,2
"55672",5234,2913,2993,2
"55673",5234,2913,2975,2
"55674",5234,4078,4029,2
"55675",5234,4078,3400,2
"55676",5234,4078,2927,2
"55677",5234,4078,4352,2
"55678",5234,4078,2975,2
"55679",5234,4078,2923,2
"55680",5234,2973,8076,2
"55681",5234,3364,2975,2
"55682",5234,1198,2960,2
"55683",5234,1587,2968,2
"55684",5234,1587,4274,2
"55685",5234,1587,2975,2
"55686",5234,1546,4029,2
"55687",5234,2964,1489,2
"55688",5234,2964,4029,2
"55689",5234,2964,2979,2
"55690",5234,2964,2948,2
"55691",5234,2942,4029,2
"55692",5234,2981,4374,2
"55693",5234,2981,2975,2
"55694",5234,1486,3941,2
"55695",5234,2975,2965,2
"55696",5234,2975,1382,2
"55697",5234,2975,4029,2
"55698",5234,2975,8076,2
"55699",5234,2975,2188,2
"55700",5234,2975,2979,2
"55701",5234,2975,3964,2
"55702",5234,2975,1555,2
"55703",5234,2975,2912,2
"55704",5234,2975,2922,2
"55705",5234,2975,3400,2
"55706",5234,2975,4374,2
"55707",5234,2975,1579,2
"55708",5234,2975,2960,2
"55709",5234,2975,6147,2
"55710",5234,2975,1197,2
"55711",5234,2975,2948,2
"55712",5234,2975,2962,2
"55713",5234,2975,346,2
"55714",5234,2975,6150,2
"55715",5234,2975,4352,2
"55716",5234,2975,2913,2
"55717",5234,2975,4078,2
"55718",5234,2975,3364,2
"55719",5234,2975,1587,2
"55720",5234,2975,2983,2
"55721",5234,2975,1590,2
"55722",5234,2983,2968,2
"55723",5234,2983,4274,2
"55724",5234,2983,2952,2
"55725",5234,2983,4374,2
"55726",5234,2983,2960,2
"55727",5234,2983,2993,2
"55728",5234,2983,2975,2
"55729",5234,1743,4029,2
"55730",5234,1743,2948,2
"55731",5234,7563,4029,2
"55732",5234,7563,2948,2
"55733",5234,7563,2975,2
"55734",5234,1590,2975,2
"55735",5234,2992,4029,2
"55736",5234,2992,2979,2
"55737",5234,2992,6147,2
"55738",5234,2938,4029,2
"55739",5234,2967,2979,2
"55740",5234,2923,4078,2
"55741",3721,1120,1187,2
"55742",3721,1120,1165,2
"55743",3721,1177,1187,2
"55744",3721,1187,1120,2
"55745",3721,1187,1177,2
"55746",3721,1187,1180,2
"55747",3721,1187,1173,2
"55748",3721,1187,1165,2
"55749",3721,1187,5687,2
"55750",3721,1187,4059,2
"55751",3721,1180,1187,2
"55752",3721,1173,1187,2
"55753",3721,1165,1120,2
"55754",3721,1165,1187,2
"55755",3721,5687,1187,2
"55756",3721,4059,1187,2
"55757",5209,4355,3830,1
"55758",5209,253,302,1
"55759",5209,253,298,1
"55760",5209,253,246,1
"55761",5209,4019,3751,1
"55762",5209,4019,3550,2
"55763",5209,4019,3484,1
"55764",5209,4019,3830,1
"55765",5209,4019,3469,1
"55766",5209,1783,3550,1
"55767",5209,4384,5727,1
"55768",5209,4384,3469,1
"55769",5209,4384,3817,1
"55770",5209,3524,3550,1
"55771",5209,3524,3830,1
"55772",5209,1107,2072,1
"55773",5209,3852,3550,1
"55774",5209,1785,3550,1
"55775",5209,7067,7066,1
"55776",5209,2006,3484,1
"55777",5209,2006,3469,1
"55778",5209,2908,2910,1
"55779",5209,3864,3486,1
"55780",5209,3864,3494,1
"55781",5209,3864,3714,1
"55782",5209,3864,3830,2
"55783",5209,7073,3751,1
"55784",5209,7073,3743,1
"55785",5209,3840,3751,1
"55786",5209,3840,3550,1
"55787",5209,580,3494,2
"55788",5209,580,3714,2
"55789",5209,580,3550,2
"55790",5209,580,3830,2
"55791",5209,3774,3751,2
"55792",5209,3774,3830,2
"55793",5209,3774,3577,2
"55794",5209,2874,3494,2
"55795",5209,3694,3714,1
"55796",5209,3694,4169,1
"55797",5209,737,3494,2
"55798",5209,2976,2922,1
"55799",5209,7001,3751,1
"55800",5209,7001,3484,1
"55801",5209,3682,3486,1
"55802",5209,3682,3751,1
"55803",5209,3682,3494,1
"55804",5209,3682,340,1
"55805",5209,3682,3714,1
"55806",5209,3682,3550,1
"55807",5209,3682,3697,2
"55808",5209,3682,3830,1
"55809",5209,3682,3469,2
"55810",5209,3682,193,1
"55811",5209,4047,3830,1
"55812",5209,2895,3494,2
"55813",5209,2895,3714,2
"55814",5209,2179,340,1
"55815",5209,2179,2194,1
"55816",5209,3673,3486,1
"55817",5209,3673,1852,2
"55818",5209,3673,3751,2
"55819",5209,3673,3494,2
"55820",5209,3673,3714,1
"55821",5209,3673,3550,2
"55822",5209,3673,3484,1
"55823",5209,3673,3830,2
"55824",5209,3673,3469,2
"55825",5209,4007,3830,1
"55826",5209,4286,3830,1
"55827",5209,2057,11051,1
"55828",5209,2057,2176,2
"55829",5209,2710,3576,1
"55830",5209,1218,3494,2
"55831",5209,4069,3494,2
"55832",5209,3825,3714,2
"55833",5209,3825,3830,2
"55834",5209,3825,146,1
"55835",5209,3825,193,1
"55836",5209,5722,3486,1
"55837",5209,5722,7059,1
"55838",5209,3558,3751,1
"55839",5209,3558,3550,1
"55840",5209,3558,3484,1
"55841",5209,3558,3469,1
"55842",5209,465,3494,2
"55843",5209,4129,3714,1
"55844",5209,3811,3751,1
"55845",5209,3811,3550,1
"55846",5209,3811,3830,1
"55847",5209,469,302,1
"55848",5209,469,3494,2
"55849",5209,4021,3751,2
"55850",5209,1937,3533,1
"55851",5209,4083,3751,1
"55852",5209,1050,1084,1
"55853",5209,1120,4059,1
"55854",5209,1815,3550,1
"55855",5209,1815,3484,2
"55856",5209,3885,2279,1
"55857",5209,5724,3714,1
"55858",5209,5724,7062,1
"55859",5209,3690,3486,1
"55860",5209,3690,3751,1
"55861",5209,3690,3494,1
"55862",5209,3690,3714,1
"55863",5209,3690,3550,1
"55864",5209,3690,3830,1
"55865",5209,2709,3494,2
"55866",5209,2709,3714,1
"55867",5209,2709,3550,2
"55868",5209,2709,3797,1
"55869",5209,2709,3576,1
"55870",5209,3495,3751,2
"55871",5209,3495,3484,1
"55872",5209,3495,3830,1
"55873",5209,3495,3469,1
"55874",5209,2997,3494,2
"55875",5209,2896,3494,2
"55876",5209,2896,3550,2
"55877",5209,3448,3486,2
"55878",5209,3448,3751,2
"55879",5209,3448,599,1
"55880",5209,3448,3494,2
"55881",5209,3448,340,1
"55882",5209,3448,3714,2
"55883",5209,3448,3550,2
"55884",5209,3448,3484,2
"55885",5209,3448,346,1
"55886",5209,3448,3830,2
"55887",5209,3448,1871,2
"55888",5209,3448,3469,2
"55889",5209,3448,73,1
"55890",5209,3448,100,1
"55891",5209,3448,146,1
"55892",5209,3448,193,1
"55893",5209,3448,1678,1
"55894",5209,2885,3494,2
"55895",5209,3738,3550,1
"55896",5209,302,253,1
"55897",5209,302,469,1
"55898",5209,302,1120,1
"55899",5209,302,245,1
"55900",5209,302,1084,1
"55901",5209,302,897,1
"55902",5209,302,3494,2
"55903",5209,302,1059,1
"55904",5209,302,687,1
"55905",5209,302,352,1
"55906",5209,302,3714,2
"55907",5209,302,3797,1
"55908",5209,302,1165,1
"55909",5209,302,951,1
"55910",5209,302,478,1
"55911",5209,302,4161,1
"55912",5209,302,3830,2
"55913",5209,302,246,1
"55914",5209,302,1587,1
"55915",5209,302,1435,1
"55916",5209,3846,3550,1
"55917",5209,3711,3494,2
"55918",5209,3711,3714,1
"55919",5209,3711,3830,1
"55920",5209,3820,3486,2
"55921",5209,3820,3494,1
"55922",5209,3820,3714,1
"55923",5209,3820,3830,2
"55924",5209,3644,3751,1
"55925",5209,3644,3469,1
"55926",5209,3849,3486,1
"55927",5209,3849,3751,2
"55928",5209,3849,3494,1
"55929",5209,3849,3550,2
"55930",5209,3849,3484,2
"55931",5209,3849,3830,2
"55932",5209,3849,3469,2
"55933",5209,1957,3494,2
"55934",5209,1957,3550,2
"55935",5209,4020,3751,2
"55936",5209,4020,3830,1
"55937",5209,3561,3714,1
"55938",5209,3561,3550,1
"55939",5209,3561,3830,1
"55940",5209,1128,3797,1
"55941",5209,4112,3830,1
"55942",5209,2851,3550,2
"55943",5209,1382,3494,2
"55944",5209,1382,3714,2
"55945",5209,1382,3830,2
"55946",5209,1382,3469,2
"55947",5209,7066,3751,1
"55948",5209,5727,4384,1
"55949",5209,5727,3469,1
"55950",5209,4015,3714,1
"55951",5209,3806,3486,1
"55952",5209,3806,3494,1
"55953",5209,3806,3714,1
"55954",5209,3806,3550,1
"55955",5209,3806,3830,1
"55956",5209,3710,3469,1
"55957",5209,4043,3751,1
"55958",5209,4043,3830,1
"55959",5209,5730,3714,1
"55960",5209,5730,4284,1
"55961",5209,4162,1084,1
"55962",5209,4088,3484,1
"55963",5209,3486,3864,1
"55964",5209,3486,3682,1
"55965",5209,3486,3673,1
"55966",5209,3486,5722,1
"55967",5209,3486,3690,1
"55968",5209,3486,3448,2
"55969",5209,3486,3820,1
"55970",5209,3486,3849,2
"55971",5209,3486,3806,1
"55972",5209,3486,3876,1
"55973",5209,3486,3759,1
"55974",5209,3486,1852,2
"55975",5209,3486,3627,1
"55976",5209,3486,3520,1
"55977",5209,3486,3751,2
"55978",5209,3486,3670,1
"55979",5209,3486,5734,1
"55980",5209,3486,4276,2
"55981",5209,3486,3494,2
"55982",5209,3486,4058,1
"55983",5209,3486,3533,2
"55984",5209,3486,4089,2
"55985",5209,3486,3685,1
"55986",5209,3486,4034,1
"55987",5209,3486,3714,2
"55988",5209,3486,3550,2
"55989",5209,3486,3585,1
"55990",5209,3486,7059,1
"55991",5209,3486,3877,2
"55992",5209,3486,3484,2
"55993",5209,3486,3697,1
"55994",5209,3486,3458,1
"55995",5209,3486,3878,2
"55996",5209,3486,3717,1
"55997",5209,3486,3858,1
"55998",5209,3486,3861,1
"55999",5209,3486,3830,2
"56000",5209,3486,3722,1
"56001",5209,3486,3462,2
"56002",5209,3486,4114,1
"56003",5209,3486,3608,1
"56004",5209,3486,3622,1
"56005",5209,3486,3793,2
"56006",5209,3486,4014,1
"56007",5209,3486,3469,2
"56008",5209,3486,3678,1
"56009",5209,3486,3745,1
"56010",5209,3486,3646,2
"56011",5209,3486,193,1
"56012",5209,3715,3550,1
"56013",5209,2715,2709,1
"56014",5209,2715,3576,1
"56015",5209,3876,3486,1
"56016",5209,3876,3494,1
"56017",5209,3876,3714,1
"56018",5209,3876,3550,1
"56019",5209,3876,3830,2
"56020",5209,1789,3550,1
"56021",5209,3759,3486,1
"56022",5209,3759,3751,1
"56023",5209,3759,3494,1
"56024",5209,3759,3714,1
"56025",5209,3759,3550,1
"56026",5209,3759,3830,2
"56027",5209,3759,193,1
"56028",5209,5732,3830,1
"56029",5209,3322,2246,2
"56030",5209,4344,3751,1
"56031",5209,245,253,1
"56032",5209,3819,3751,1
"56033",5209,3819,3714,1
"56034",5209,3819,3550,1
"56035",5209,3819,3484,1
"56036",5209,3819,3830,1
"56037",5209,3819,3469,1
"56038",5209,609,644,1
"56039",5209,3872,3751,1
"56040",5209,3744,3550,1
"56041",5209,2714,3576,1
"56042",5209,2287,2246,2
"56043",5209,1852,3673,2
"56044",5209,1852,3486,2
"56045",5209,1852,3751,2
"56046",5209,1852,3494,2
"56047",5209,1852,3714,2
"56048",5209,1852,3550,2
"56049",5209,1852,3484,2
"56050",5209,1852,3830,2
"56051",5209,1852,3469,2
"56052",5209,1797,3550,1
"56053",5209,3488,3751,1
"56054",5209,3488,3494,1
"56055",5209,3488,3714,1
"56056",5209,3488,3550,1
"56057",5209,3488,3830,1
"56058",5209,4045,3830,1
"56059",5209,3804,3751,1
"56060",5209,3804,5777,1
"56061",5209,1800,3550,2
"56062",5209,3502,3550,1
"56063",5209,1177,4059,1
"56064",5209,3627,3486,1
"56065",5209,3627,3751,1
"56066",5209,3627,3494,1
"56067",5209,3627,3714,1
"56068",5209,3627,3830,1
"56069",5209,3520,3486,1
"56070",5209,3520,3751,2
"56071",5209,3520,3494,1
"56072",5209,3520,3550,2
"56073",5209,3520,3830,2
"56074",5209,3520,3469,2
"56075",5209,5733,3751,1
"56076",5209,5733,4341,1
"56077",5209,3093,3494,2
"56078",5209,3751,4019,1
"56079",5209,3751,7067,1
"56080",5209,3751,7073,1
"56081",5209,3751,3840,1
"56082",5209,3751,3774,2
"56083",5209,3751,7001,1
"56084",5209,3751,3682,1
"56085",5209,3751,3673,2
"56086",5209,3751,3558,1
"56087",5209,3751,3811,1
"56088",5209,3751,4021,2
"56089",5209,3751,4083,1
"56090",5209,3751,3690,1
"56091",5209,3751,3495,2
"56092",5209,3751,3448,2
"56093",5209,3751,3644,1
"56094",5209,3751,3849,2
"56095",5209,3751,4020,2
"56096",5209,3751,4043,1
"56097",5209,3751,3486,2
"56098",5209,3751,3759,1
"56099",5209,3751,4344,1
"56100",5209,3751,3819,1
"56101",5209,3751,3872,1
"56102",5209,3751,1852,2
"56103",5209,3751,3488,1
"56104",5209,3751,3804,1
"56105",5209,3751,3627,1
"56106",5209,3751,3520,2
"56107",5209,3751,3670,2
"56108",5209,3751,7064,1
"56109",5209,3751,3713,1
"56110",5209,3751,3729,2
"56111",5209,3751,3645,1
"56112",5209,3751,4250,1
"56113",5209,3751,3559,1
"56114",5209,3751,4099,1
"56115",5209,3751,3494,2
"56116",5209,3751,4292,1
"56117",5209,3751,3687,1
"56118",5209,3751,4127,1
"56119",5209,3751,3533,2
"56120",5209,3751,3743,1
"56121",5209,3751,340,1
"56122",5209,3751,4009,1
"56123",5209,3751,4296,1
"56124",5209,3751,3467,2
"56125",5209,3751,4063,2
"56126",5209,3751,3685,1
"56127",5209,3751,3880,1
"56128",5209,3751,7051,1
"56129",5209,3751,4339,1
"56130",5209,3751,3504,1
"56131",5209,3751,3728,2
"56132",5209,3751,4113,1
"56133",5209,3751,3714,2
"56134",5209,3751,3550,2
"56135",5209,3751,3457,2
"56136",5209,3751,4100,1
"56137",5209,3751,3585,1
"56138",5209,3751,3659,1
"56139",5209,3751,4027,2
"56140",5209,3751,3514,2
"56141",5209,3751,5746,1
"56142",5209,3751,3877,2
"56143",5209,3751,3484,2
"56144",5209,3751,3829,1
"56145",5209,3751,3697,2
"56146",5209,3751,3602,2
"56147",5209,3751,3660,1
"56148",5209,3751,3543,1
"56149",5209,3751,3652,1
"56150",5209,3751,3458,2
"56151",5209,3751,3878,2
"56152",5209,3751,3473,1
"56153",5209,3751,1824,2
"56154",5209,3751,4101,1
"56155",5209,3751,3576,2
"56156",5209,3751,3717,1
"56157",5209,3751,4072,1
"56158",5209,3751,3498,1
"56159",5209,3751,3948,1
"56160",5209,3751,3459,1
"56161",5209,3751,4216,1
"56162",5209,3751,3858,2
"56163",5209,3751,3861,2
"56164",5209,3751,6880,1
"56165",5209,3751,2279,2
"56166",5209,3751,3456,2
"56167",5209,3751,3863,1
"56168",5209,3751,3454,2
"56169",5209,3751,3734,1
"56170",5209,3751,3830,2
"56171",5209,3751,3720,2
"56172",5209,3751,3752,2
"56173",5209,3751,3462,2
"56174",5209,3751,4046,1
"56175",5209,3751,5761,1
"56176",5209,3751,3570,2
"56177",5209,3751,6133,1
"56178",5209,3751,3839,1
"56179",5209,3751,3527,1
"56180",5209,3751,1836,2
"56181",5209,3751,4087,1
"56182",5209,3751,4103,1
"56183",5209,3751,5766,1
"56184",5209,3751,3807,2
"56185",5209,3751,3793,2
"56186",5209,3751,3784,1
"56187",5209,3751,3731,2
"56188",5209,3751,3621,2
"56189",5209,3751,3949,1
"56190",5209,3751,4014,1
"56191",5209,3751,3577,2
"56192",5209,3751,3469,2
"56193",5209,3751,4348,1
"56194",5209,3751,4064,1
"56195",5209,3751,3609,1
"56196",5209,3751,3748,2
"56197",5209,3751,1840,2
"56198",5209,3751,3536,1
"56199",5209,3751,3817,2
"56200",5209,3751,3867,2
"56201",5209,3751,3678,1
"56202",5209,3751,3646,2
"56203",5209,3751,3855,1
"56204",5209,3751,3636,1
"56205",5209,3751,3676,1
"56206",5209,3751,4356,1
"56207",5209,3751,49,2
"56208",5209,3751,90,1
"56209",5209,3751,120,1
"56210",5209,3751,146,1
"56211",5209,3751,156,2
"56212",5209,3751,160,1
"56213",5209,3751,166,1
"56214",5209,3751,178,2
"56215",5209,3751,193,1
"56216",5209,3670,3486,1
"56217",5209,3670,3751,2
"56218",5209,3670,3494,2
"56219",5209,3670,340,1
"56220",5209,3670,3714,2
"56221",5209,3670,3550,2
"56222",5209,3670,3484,1
"56223",5209,3670,3830,2
"56224",5209,3670,1892,1
"56225",5209,3670,3469,2
"56226",5209,3670,193,1
"56227",5209,1801,3550,1
"56228",5209,1801,3484,1
"56229",5209,7064,3751,1
"56230",5209,1084,1050,1
"56231",5209,1084,302,1
"56232",5209,1084,4162,1
"56233",5209,1084,3714,1
"56234",5209,1084,813,1
"56235",5209,897,302,1
"56236",5209,897,1020,1
"56237",5209,897,4161,1
"56238",5209,3598,3830,1
"56239",5209,4029,1613,1
"56240",5209,11051,2057,1
"56241",5209,11051,2188,2
"56242",5209,11051,340,1
"56243",5209,3713,3751,1
"56244",5209,3729,3751,2
"56245",5209,3729,3494,1
"56246",5209,3729,3550,1
"56247",5209,3729,3830,2
"56248",5209,3645,3751,1
"56249",5209,3645,3494,1
"56250",5209,3645,340,1
"56251",5209,3645,3714,1
"56252",5209,3645,3550,2
"56253",5209,3645,3830,2
"56254",5209,3645,193,1
"56255",5209,599,3448,1
"56256",5209,599,3494,2
"56257",5209,599,3714,2
"56258",5209,599,3797,1
"56259",5209,599,3830,1
"56260",5209,5734,3486,1
"56261",5209,5734,4058,1
"56262",5209,345,3494,1
"56263",5209,345,3830,1
"56264",5209,2188,11051,2
"56265",5209,2188,3714,2
"56266",5209,5735,3830,1
"56267",5209,1187,302,1
"56268",5209,535,302,1
"56269",5209,535,3494,2
"56270",5209,4250,3751,1
"56271",5209,1943,3533,1
"56272",5209,1943,3722,1
"56273",5209,3946,3830,1
"56274",5209,3559,3751,1
"56275",5209,3559,3550,1
"56276",5209,4276,3486,2
"56277",5209,4099,3751,1
"56278",5209,4099,3720,1
"56279",5209,4099,3469,1
"56280",5209,3964,1613,1
"56281",5209,3494,3864,1
"56282",5209,3494,580,2
"56283",5209,3494,2874,2
"56284",5209,3494,737,2
"56285",5209,3494,3682,1
"56286",5209,3494,2895,2
"56287",5209,3494,3673,2
"56288",5209,3494,1218,2
"56289",5209,3494,4069,2
"56290",5209,3494,465,2
"56291",5209,3494,469,2
"56292",5209,3494,3690,1
"56293",5209,3494,2709,2
"56294",5209,3494,2997,2
"56295",5209,3494,2896,2
"56296",5209,3494,3448,2
"56297",5209,3494,2885,2
"56298",5209,3494,302,2
"56299",5209,3494,3711,2
"56300",5209,3494,3820,1
"56301",5209,3494,3849,1
"56302",5209,3494,1957,2
"56303",5209,3494,1382,2
"56304",5209,3494,3806,1
"56305",5209,3494,3486,2
"56306",5209,3494,3876,1
"56307",5209,3494,3759,1
"56308",5209,3494,1852,2
"56309",5209,3494,3488,1
"56310",5209,3494,3627,1
"56311",5209,3494,3520,2
"56312",5209,3494,3093,2
"56313",5209,3494,3751,2
"56314",5209,3494,3670,2
"56315",5209,3494,3729,1
"56316",5209,3494,3645,1
"56317",5209,3494,599,2
"56318",5209,3494,345,1
"56319",5209,3494,535,2
"56320",5209,3494,1555,2
"56321",5209,3494,3533,2
"56322",5209,3494,340,2
"56323",5209,3494,1926,2
"56324",5209,3494,534,2
"56325",5209,3494,3685,1
"56326",5209,3494,2564,2
